event_id,user_id,event_name,device_type,plan_type,experiment_variant,event_properties,event_timestamp
bf4c1a3f-d12e-4cda-a326-cf76c5b893e4,e37c42d3-70d6-4f16-a835-125391875042,signup,web,free,A,"{""source"": ""sales"", ""country"": ""IN""}",
d2bd9ae3-5148-4007-9b5e-3976bf764baa,e37c42d3-70d6-4f16-a835-125391875042,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-05
39688691-a940-409e-ac90-a558315dae15,e37c42d3-70d6-4f16-a835-125391875042,feature_a_used,web,free,A,"{""usage_count"": 5}",2024-02-17
40aa27dd-2df7-43c4-ae93-a9dab5b1f201,e37c42d3-70d6-4f16-a835-125391875042,feature_b_used,mobile,free,A,"{""usage_count"": 10}",2024-03-01
e67f49f7-88bc-4f79-a3dd-870e2de714f0,49281bc7-93c2-4bb1-8954-b2ff67865ada,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""CA""}",
9e6a65a1-2e53-4f37-834d-1b3122ca107d,c4857624-e63f-495f-8df3-02b971d6a5a8,signup,web,free,A,"{""source"": ""sales"", ""country"": ""IN""}",
1ca1249b-d2b6-4eec-908b-89b24e9cb7a5,c4857624-e63f-495f-8df3-02b971d6a5a8,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-01
024c3aeb-0f86-4bf7-85b7-f8342edcba5f,0bbc43ab-cc09-4188-b3d5-63093f9484a2,signup,web,free,A,"{""source"": ""sales"", ""country"": ""DE""}",
0e05e614-4ee9-4556-bba6-aec8a45f51e3,0bbc43ab-cc09-4188-b3d5-63093f9484a2,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-03
0bcce6fb-cd9c-4d60-9ee3-b7b420f662df,ad184ac0-f027-403d-add3-ec9abc4d5aac,signup,web,free,A,"{""source"": ""referral"", ""country"": ""GB""}",
79aefb7e-0a91-4fe2-b26f-96e2b2d7be19,ad184ac0-f027-403d-add3-ec9abc4d5aac,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
50fcd27c-122f-4974-96d0-326931982ede,ad184ac0-f027-403d-add3-ec9abc4d5aac,upgrade,web,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-29
12ea4991-fb5d-42ca-b3bc-0e7f5a92a512,ad184ac0-f027-403d-add3-ec9abc4d5aac,cancel,web,pro,A,"{""reason"": ""price""}",2024-04-11
af1ed5a4-0abc-4f38-beb4-8af334e6c793,9c228673-e49e-460b-a149-b7bc832faa77,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
0509e4bb-8ea6-445f-9e6b-d1a9a1f288e1,9c228673-e49e-460b-a149-b7bc832faa77,feature_a_used,web,free,A,"{""usage_count"": 6}",2024-02-01
03d73af5-7460-4a74-bc03-e841e2768a16,9c228673-e49e-460b-a149-b7bc832faa77,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-11
21817efa-1616-4823-b683-7330be00d078,a2c31ebf-43c5-4adf-9935-302fcf4ce55a,signup,web,free,A,"{""source"": ""organic"", ""country"": ""DE""}",
17eb6924-563d-4d66-b5ce-3d22e80f3fa6,a2c31ebf-43c5-4adf-9935-302fcf4ce55a,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-30
0a5a92b5-4e72-4b98-8cde-4c23827c5a1c,a2c31ebf-43c5-4adf-9935-302fcf4ce55a,feature_b_used,mobile,free,A,"{""usage_count"": 5}",2024-02-08
b83cf83c-4151-4c82-80ab-61df732d1c24,a2c31ebf-43c5-4adf-9935-302fcf4ce55a,upgrade,web,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-23
d661aa5c-3b15-40a6-a3b4-e0673d130b44,5ad38240-6cb2-4d9a-a9c2-d76445aa1060,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
1cc9c74a-57df-4163-8979-651911bee1e5,5ad38240-6cb2-4d9a-a9c2-d76445aa1060,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-03
9f11efc9-a93f-410d-b53e-a6dc95b3ef41,84d130bb-2a52-4d3c-adff-2844bccdddc1,signup,web,free,B,"{""source"": ""referral"", ""country"": ""US""}",
2764298f-ee24-47aa-9d89-da67826c8def,51043276-dec1-4426-9103-64c837957821,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
b8c96f56-b126-488f-9418-8600086cfff8,51043276-dec1-4426-9103-64c837957821,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-07
9521262e-7bb7-44c7-abfb-9316be48375a,51043276-dec1-4426-9103-64c837957821,feature_a_used,mobile,free,B,"{""usage_count"": 2}",2024-02-12
1f9e591c-e152-49a2-a007-33c8cb211250,51043276-dec1-4426-9103-64c837957821,feature_b_used,mobile,free,B,"{""usage_count"": 3}",2024-02-17
8821a05e-7ea0-4685-81af-58a567cf9e85,d98e3fac-32b1-4364-9bc6-b603d52d590d,signup,web,free,B,"{""source"": ""sales"", ""country"": ""US""}",
c074614e-0fbc-461b-b43a-7f18db8df618,d98e3fac-32b1-4364-9bc6-b603d52d590d,feature_a_used,web,free,B,"{""usage_count"": 8}",2024-02-21
d39073bc-ef09-48e1-ada7-c36c855d5aac,3164f2f2-e1e7-4df1-aa40-b7265a9a6d41,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""DE""}",
78b9dc02-5323-4ece-b58b-1637058ed8be,3164f2f2-e1e7-4df1-aa40-b7265a9a6d41,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-15
8c6965d6-c407-4401-8037-f32bf91070a8,3164f2f2-e1e7-4df1-aa40-b7265a9a6d41,cancel,web,pro,A,"{""reason"": ""value""}",2024-04-20
5d996b0a-182d-406e-8491-8c4a2b754258,43d08f57-f486-40c6-949b-7681a34aaca6,signup,web,free,B,"{""source"": ""organic"", ""country"": ""CA""}",
498b476a-baf3-4775-a183-d1075a2fad3e,43d08f57-f486-40c6-949b-7681a34aaca6,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-29
e53a09da-0e03-4ed5-bafb-783f51484f64,43d08f57-f486-40c6-949b-7681a34aaca6,feature_a_used,mobile,free,B,"{""usage_count"": 9}",2024-02-09
c0450a28-496d-4e4e-a0e0-5f5b5a752a33,eeb26c0b-3b0d-4a9d-819b-2d15c385a0f6,signup,web,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
fa7f73dd-fda0-4c8d-8ab4-628185a9cd7b,eeb26c0b-3b0d-4a9d-819b-2d15c385a0f6,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-30
0d359d02-6600-4147-a937-2cb11db64085,eeb26c0b-3b0d-4a9d-819b-2d15c385a0f6,feature_b_used,web,free,A,"{""usage_count"": 6}",2024-02-03
0ac0a4e8-27a5-4155-91d4-b1ea2b0bf4ad,e8c15288-60b6-4f53-9470-9c8b260e0464,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
9044f0d7-2115-4be7-a482-d01785df3099,1262f4d4-c9cb-46cd-b71d-94311f2901de,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""DE""}",
fbf1a623-71af-4bca-9c7c-449e6d1ec6d1,1262f4d4-c9cb-46cd-b71d-94311f2901de,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-05
d5a2eec4-ad7a-448f-b536-6a4672542eef,1262f4d4-c9cb-46cd-b71d-94311f2901de,feature_a_used,mobile,free,A,"{""usage_count"": 9}",2024-02-07
edfcaf41-98b6-4cd8-88df-176f43f170e4,9b8ca805-62a1-4af1-b636-7b999f593685,signup,web,free,B,"{""source"": ""sales"", ""country"": ""IN""}",
9e19288b-3b8f-4c19-bc34-c31b87f21520,9b8ca805-62a1-4af1-b636-7b999f593685,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-27
36de1960-d56e-4a2e-a87e-1591aa7cb8bb,9b8ca805-62a1-4af1-b636-7b999f593685,feature_a_used,web,free,B,"{""usage_count"": 1}",2024-02-03
62a1c1bb-5865-4492-a576-6cd6a80df0a8,9b8ca805-62a1-4af1-b636-7b999f593685,feature_b_used,web,free,B,"{""usage_count"": 4}",2024-02-11
95161e64-92cd-4071-bc0e-1f7ff5b6d6c4,9b8ca805-62a1-4af1-b636-7b999f593685,upgrade,mobile,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-27
d7f297d0-05c6-4e2f-bf04-d0e2a388c129,2cd5596d-4aee-4022-ace5-eefd150ecda4,signup,web,free,B,"{""source"": ""referral"", ""country"": ""US""}",
eaffb2bc-a708-4b07-ab00-ad7f2de49542,2cd5596d-4aee-4022-ace5-eefd150ecda4,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-27
e8f2cb60-b3eb-4ded-9d19-eb7641d603e4,2cd5596d-4aee-4022-ace5-eefd150ecda4,feature_a_used,web,free,B,"{""usage_count"": 1}",2024-02-06
51cc5386-0a5b-4316-a932-fec25931af66,2cd5596d-4aee-4022-ace5-eefd150ecda4,upgrade,web,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-27
d1a071a9-b9f4-4e28-b992-6cb198d9441f,44aa92fa-f83a-4fd5-8560-cd59d8a371fc,signup,web,free,B,"{""source"": ""organic"", ""country"": ""GB""}",
9547dc28-a9c4-4a4e-8d05-87a3798705fd,91a76f75-df1b-48e0-b15b-1214a44d7178,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""GB""}",
ae73eaed-600c-49cb-8a48-4f3e194e6203,91a76f75-df1b-48e0-b15b-1214a44d7178,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-24
d64b2fab-dcb7-4ffa-9958-8fc117e79c42,91a76f75-df1b-48e0-b15b-1214a44d7178,feature_a_used,web,free,A,"{""usage_count"": 3}",2024-01-26
30cd786a-b7ef-47e8-97ea-d9375787964b,91a76f75-df1b-48e0-b15b-1214a44d7178,feature_b_used,mobile,free,A,"{""usage_count"": 4}",2024-01-27
2aaaedcf-1baf-41a2-a3e9-5f326e2b2cea,91a76f75-df1b-48e0-b15b-1214a44d7178,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-22
67a2e23b-2759-47eb-adcf-4b40ed431afb,91a76f75-df1b-48e0-b15b-1214a44d7178,cancel,mobile,pro,A,"{""reason"": ""value""}",2024-04-12
8b38d06a-67c4-428b-b5f8-9b8ae073035e,f393d821-a92f-4892-a1da-9d4807745290,signup,web,free,A,"{""source"": ""sales"", ""country"": ""GB""}",
4643843b-0dec-413e-b1d4-8ea03be47fb5,f393d821-a92f-4892-a1da-9d4807745290,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-17
52b6eccc-d928-49fc-80e1-c2ff1ce2aca3,f393d821-a92f-4892-a1da-9d4807745290,feature_a_used,mobile,free,A,"{""usage_count"": 4}",2024-02-24
ecff71ec-f1ab-445d-91b6-beaabbf99011,00d7f7d6-f24f-4148-bc0f-2b8f6b2df90c,signup,web,free,B,"{""source"": ""organic"", ""country"": ""US""}",
ee5594dd-7b38-4884-9acb-99ad006d3d45,250a3308-0c52-42e1-ab99-6dab7576c378,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
e2f2030d-21f3-4d1e-8ee7-3611a95644a6,250a3308-0c52-42e1-ab99-6dab7576c378,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-24
2721b021-8e4b-4a4e-b10e-64690016bc84,250a3308-0c52-42e1-ab99-6dab7576c378,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-17
19c60e2d-2f82-4c77-b5fd-4b1566db7024,10cc82fa-67ec-4031-aebe-831820e25106,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""GB""}",
06c4746d-c664-4cf4-84ce-8aaa5a1cd0ce,10cc82fa-67ec-4031-aebe-831820e25106,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
aafeeeaf-6268-4406-aebc-887748d70601,10cc82fa-67ec-4031-aebe-831820e25106,feature_b_used,web,free,B,"{""usage_count"": 6}",2024-02-06
7cdfa350-3376-445a-841c-319017ad0f36,3f62467f-87b3-4603-b97c-94484ce896a9,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""CA""}",
3096cb98-e8be-4056-bc71-00b6a1c04008,3f62467f-87b3-4603-b97c-94484ce896a9,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
a74d95f5-cda4-4327-ba43-c1c6b49c3919,3f62467f-87b3-4603-b97c-94484ce896a9,feature_b_used,mobile,free,A,"{""usage_count"": 9}",2024-02-12
6ad172bd-0a06-454a-9d36-358fedf55aa7,d81da187-e34c-473f-acbf-c74ee6e55e8f,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
ddafa8a8-86a7-4088-b439-93320ee03fe2,d81da187-e34c-473f-acbf-c74ee6e55e8f,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-06
d78a0ee1-9a07-4849-b941-bc7f529a3fba,d81da187-e34c-473f-acbf-c74ee6e55e8f,feature_a_used,web,free,B,"{""usage_count"": 3}",2024-02-13
75d4a974-2092-4c62-9e56-bf17346204a6,6752297b-da6f-434b-bab8-92e8ed78c939,signup,web,free,B,"{""source"": ""sales"", ""country"": ""US""}",
bbf1b569-329c-4f6b-80fb-b7e0dfc6d10f,6752297b-da6f-434b-bab8-92e8ed78c939,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-21
544d70a2-15c7-431e-94db-cc644ab41943,6752297b-da6f-434b-bab8-92e8ed78c939,feature_a_used,web,free,B,"{""usage_count"": 5}",2024-01-23
64baf0e1-ffd7-4dac-8ed5-a06e7a2f9160,110ba067-c4c5-43a3-a949-ca4de7c569cf,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""US""}",
cd5aaa86-56e2-4d07-8795-97c3ffcb7255,110ba067-c4c5-43a3-a949-ca4de7c569cf,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-26
72f8357b-bff7-45db-bb22-43527abbd170,110ba067-c4c5-43a3-a949-ca4de7c569cf,feature_a_used,mobile,free,B,"{""usage_count"": 2}",2024-02-06
68f1781a-0fcd-4ce7-a4e3-bc3fa5e667fa,110ba067-c4c5-43a3-a949-ca4de7c569cf,upgrade,mobile,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-05
365157ed-bdf6-437a-a545-279d70dd2ec7,78913537-d8bf-4479-a681-f817d3eb2894,signup,web,free,A,"{""source"": ""sales"", ""country"": ""GB""}",
bce347bd-0917-4bb4-9c39-1554ef88d7cd,78913537-d8bf-4479-a681-f817d3eb2894,feature_a_used,mobile,free,A,"{""usage_count"": 9}",2024-01-26
1f82e18e-ef93-48bc-a705-9505939a726a,0c78926f-d1b2-4871-b304-f5c27184724f,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""DE""}",
f8c5b6d8-b221-4d10-b71d-06cc9e91a6fe,0c78926f-d1b2-4871-b304-f5c27184724f,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-31
6c3311b7-10d9-42fd-b5b9-b74d31e9d2ea,0c78926f-d1b2-4871-b304-f5c27184724f,feature_a_used,web,free,A,"{""usage_count"": 6}",2024-02-01
44aaaa10-12ca-479f-83cf-f533666f5717,0c78926f-d1b2-4871-b304-f5c27184724f,feature_b_used,mobile,free,A,"{""usage_count"": 9}",2024-02-02
c38463c9-253f-4d4b-a505-2c6a40c34ae3,ba5a450c-219f-4de2-8c5a-7eca6d8a5726,signup,web,free,B,"{""source"": ""organic"", ""country"": ""US""}",
fdb8e418-de48-4b20-b4ce-c97cf73bf77e,ba5a450c-219f-4de2-8c5a-7eca6d8a5726,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
bfbfd2c6-2ab2-47fc-a4a1-ec972a11f76d,ba5a450c-219f-4de2-8c5a-7eca6d8a5726,feature_a_used,web,free,B,"{""usage_count"": 10}",2024-02-14
a0a4ece7-bea6-4dfb-83af-fbb870454c3f,ba5a450c-219f-4de2-8c5a-7eca6d8a5726,upgrade,web,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-14
b5317c65-8056-4693-aac5-40504e14608a,8406e8a7-09dc-429a-83f3-54271bcd5c67,signup,web,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
58423808-15ab-4f05-a52f-d5bb5c1ba364,8406e8a7-09dc-429a-83f3-54271bcd5c67,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-06
f95f137b-a17f-4466-ba03-3a681b76edc7,8406e8a7-09dc-429a-83f3-54271bcd5c67,feature_b_used,web,free,B,"{""usage_count"": 3}",2024-02-17
4a2c6012-1c21-4c38-9dc6-2e52fa18d89a,d4fbe2f8-5659-49e4-974a-b47ad549b459,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
50646ad0-2943-4b19-b7bf-5bd712e1bcd6,d4fbe2f8-5659-49e4-974a-b47ad549b459,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-12
d4f40186-ce50-4ab0-ac56-bf49bba36919,d4fbe2f8-5659-49e4-974a-b47ad549b459,feature_a_used,web,free,A,"{""usage_count"": 1}",2024-02-16
ef648523-7ab6-482f-a02a-85e0f856e85e,d4fbe2f8-5659-49e4-974a-b47ad549b459,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-12
7aac4568-b379-46fa-a969-2952391506c9,94f7bddb-eaa3-4d7d-93b8-df147616a6fa,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""IN""}",
bcb535bd-43c8-4e3e-8e3e-5216affc869d,94f7bddb-eaa3-4d7d-93b8-df147616a6fa,feature_a_used,mobile,free,B,"{""usage_count"": 10}",2024-02-15
369dd050-f9e1-435e-9b3c-caa33018cf17,331939cd-ecec-4dd2-b367-42deb137a56e,signup,web,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
47889bf2-1941-4931-b9d4-327dd059d361,ba6f0cb4-d45d-4541-9e89-5fbb6fe66c63,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""US""}",
623fc38b-24b4-40e8-b368-9b034db69812,ba6f0cb4-d45d-4541-9e89-5fbb6fe66c63,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-01
f392ece8-7c34-4f11-ab33-5d5c15e58c50,521549c3-b20b-4d91-8f1c-9a5e19d4f582,signup,web,free,A,"{""source"": ""referral"", ""country"": ""GB""}",
ca65e25e-8646-4fd8-9be9-d6800e0596fd,521549c3-b20b-4d91-8f1c-9a5e19d4f582,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-26
54889c15-18bf-4e91-b84e-bba058f91998,521549c3-b20b-4d91-8f1c-9a5e19d4f582,feature_b_used,web,free,A,"{""usage_count"": 4}",2024-02-02
43360979-364f-47b7-9134-b012c7adf25a,75a9c82d-6531-4ec5-ac49-b31f98ae2227,signup,web,free,B,"{""source"": ""referral"", ""country"": ""US""}",
10c08af1-38c9-4808-a050-68a4db36f758,1af52dd7-0ba4-42d5-9ae6-92e0bf127950,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""IN""}",
95d0ae91-420e-45e7-b897-fb3274778671,1af52dd7-0ba4-42d5-9ae6-92e0bf127950,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-08
5a7646f9-258c-4a23-8409-512b7958e98b,1af52dd7-0ba4-42d5-9ae6-92e0bf127950,feature_a_used,web,free,A,"{""usage_count"": 10}",2024-02-15
ac4089e7-f488-48d2-a67f-e924ea727116,1af52dd7-0ba4-42d5-9ae6-92e0bf127950,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-13
481f4fcf-1a23-4b3c-9ec1-49452e93a1cd,ee787667-a1e8-4f9b-b7e9-8bcf617d1a6d,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""IN""}",
4229bf1e-fef9-4137-abe1-5dec84107958,ee787667-a1e8-4f9b-b7e9-8bcf617d1a6d,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-02
b81722ca-ad29-42bb-b52c-bedda0ab96a6,ee787667-a1e8-4f9b-b7e9-8bcf617d1a6d,feature_a_used,mobile,free,A,"{""usage_count"": 7}",2024-02-05
576324be-55cb-4569-8fab-bc0e876ff654,ee787667-a1e8-4f9b-b7e9-8bcf617d1a6d,feature_b_used,mobile,free,A,"{""usage_count"": 6}",2024-02-19
98b86961-9ea9-4e9e-8431-7a0ba7c08d8d,ebaa32df-e37f-4add-a627-8c0e3e26278a,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""CA""}",
a9a609a6-71e3-4fd2-8977-0dbeaaec3f8f,ebaa32df-e37f-4add-a627-8c0e3e26278a,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-01
5e0cfcb7-f6d9-4e7d-b01a-cb5ba0ee07bf,ebaa32df-e37f-4add-a627-8c0e3e26278a,upgrade,web,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-28
df7b9bce-801a-4d49-b69a-0de38b94e863,c02487f2-c4d2-4d88-a6aa-e01905f787d9,signup,web,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
cf92f482-7af3-419b-a71a-7ebc2520f0d1,c02487f2-c4d2-4d88-a6aa-e01905f787d9,feature_b_used,web,free,A,"{""usage_count"": 4}",2024-02-12
7222406c-2484-4b16-9d76-f3da1d83d86c,c02487f2-c4d2-4d88-a6aa-e01905f787d9,cancel,mobile,pro,A,"{""reason"": ""value""}",2024-05-09
8a30f535-0a42-41d9-b33e-18ac6ae217c9,386e9b18-1c50-47b4-befb-59f3d4b46830,signup,web,free,A,"{""source"": ""referral"", ""country"": ""IN""}",
b064ff70-d1a6-4596-b254-c41a4ca212e8,386e9b18-1c50-47b4-befb-59f3d4b46830,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-01
699f1e51-4fa7-458d-bcf2-e4fbbf28e8f0,386e9b18-1c50-47b4-befb-59f3d4b46830,feature_a_used,web,free,A,"{""usage_count"": 4}",2024-02-12
fc70a63c-cd9c-4313-99a4-4a9a042f2317,67d0f59f-2521-4d7a-8eb6-278d6946b3ad,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
efbc3e98-ef6e-4173-bb9a-844db5aaf80f,67d0f59f-2521-4d7a-8eb6-278d6946b3ad,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-09
d60053be-43fc-4875-97e3-e6d26a21a024,26becbc9-30f2-4f7e-ab55-84cf8c15bf2a,signup,web,free,B,"{""source"": ""referral"", ""country"": ""IN""}",
49ba9aaa-d945-4b79-84ff-30242b520cb8,442cb655-10f0-4cf4-b989-80e9b2b76863,signup,web,free,B,"{""source"": ""referral"", ""country"": ""US""}",
d4e97609-7518-4adc-8e4e-3f779199d082,442cb655-10f0-4cf4-b989-80e9b2b76863,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-29
27c8f5dd-46a2-4ee3-a50d-e27dff6e4e78,442cb655-10f0-4cf4-b989-80e9b2b76863,feature_a_used,web,free,B,"{""usage_count"": 5}",2024-02-12
bc367157-1d80-4da3-a884-e1f4a2d4aa40,b5d5acbf-4f54-46c9-8616-31c0a7cc275a,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""US""}",
1be6d7a5-d7d5-4654-8575-435306b2a070,b5d5acbf-4f54-46c9-8616-31c0a7cc275a,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-03
766461e7-e1ab-4052-a20c-4be4da20269e,b5d5acbf-4f54-46c9-8616-31c0a7cc275a,feature_a_used,web,free,A,"{""usage_count"": 1}",2024-02-14
290c3f52-eb71-46a0-aee9-ccdd3b561473,8ef9419a-fa97-4aa5-8ac4-e64565ce17c8,signup,web,free,B,"{""source"": ""referral"", ""country"": ""DE""}",
ff222491-2b1a-4715-b84d-94baca792b36,8ef9419a-fa97-4aa5-8ac4-e64565ce17c8,upgrade,mobile,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-16
06f4a715-9fcd-4be3-8aa0-e353e0b56df9,83dc0b17-76c7-4cdb-9df2-b1aa26b32a64,signup,web,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
2fe5c289-dbcc-4b4b-8b4a-2871271daec2,83dc0b17-76c7-4cdb-9df2-b1aa26b32a64,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-01
931e75e6-1528-4f86-83e7-55c32dc0dda7,83dc0b17-76c7-4cdb-9df2-b1aa26b32a64,feature_b_used,web,free,A,"{""usage_count"": 7}",2024-02-09
75e28b60-eba3-4714-aced-1cd373946dfd,d8ce788a-671d-4c13-9d7b-328e9dd9f401,signup,web,free,B,"{""source"": ""referral"", ""country"": ""US""}",
089eb7c1-5b03-4169-9de2-63f072156496,d8ce788a-671d-4c13-9d7b-328e9dd9f401,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-29
af5f451f-0b21-4736-89e2-053240e02b73,d8ce788a-671d-4c13-9d7b-328e9dd9f401,feature_a_used,mobile,free,B,"{""usage_count"": 2}",2024-02-02
df805b1b-7de4-4453-9350-565773fe3b5c,9f5eb797-ee46-4673-93f8-29ae54b9d740,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
5f4f008a-a0bb-44d3-9d57-96174649e772,7daf9591-1e9f-41b4-a922-32e5a12b483b,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
5e6aecbe-bcab-40ca-9dcf-0a4dcb7177fe,ebc9b742-0093-4107-ac02-e1db30bd9968,signup,web,free,A,"{""source"": ""organic"", ""country"": ""US""}",
ccc1b313-a825-48d9-9919-9da180c2ebc3,cc179f68-5e7f-443b-87e5-6d0fedd13825,signup,web,free,A,"{""source"": ""sales"", ""country"": ""US""}",
50408041-8441-4ab8-897b-d7a6b71ea019,cc179f68-5e7f-443b-87e5-6d0fedd13825,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
9e810cf4-8137-45f6-8867-d16c155be3c0,cc179f68-5e7f-443b-87e5-6d0fedd13825,feature_a_used,mobile,free,A,"{""usage_count"": 1}",2024-02-07
8ddd2f6b-df71-4e88-a4b5-051c8a067106,cc179f68-5e7f-443b-87e5-6d0fedd13825,feature_b_used,mobile,free,A,"{""usage_count"": 6}",2024-02-17
2beeb185-2639-48a0-880d-0f47bb613e6e,2837d850-4a96-4a43-bad4-dd369af8d2a3,signup,web,free,B,"{""source"": ""sales"", ""country"": ""GB""}",
b9b68958-2b74-4bcf-b752-2979fdb0914c,2837d850-4a96-4a43-bad4-dd369af8d2a3,feature_b_used,web,free,B,"{""usage_count"": 4}",2024-02-12
b99247d6-c002-4e4b-9eba-f447d1d504df,f7b382b5-12b9-44f9-a7eb-7695b5e3437c,signup,web,free,A,"{""source"": ""sales"", ""country"": ""IN""}",
8e8316f4-1370-4dd2-b498-1c2ae8a80503,f7b382b5-12b9-44f9-a7eb-7695b5e3437c,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-15
49b7d6c4-ece1-4381-88b1-052a37696492,f7b382b5-12b9-44f9-a7eb-7695b5e3437c,feature_b_used,web,free,A,"{""usage_count"": 7}",2024-02-18
ccc1257f-19a4-4102-8a6b-913581f2db2a,cc871cfb-529f-4c5e-90f5-63ef8853e152,signup,web,free,B,"{""source"": ""organic"", ""country"": ""GB""}",
21828d05-6fea-4b5c-9647-9353cd1c9f2b,8e96658b-50dd-4a7d-bddd-5fdb9101cb8d,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""IN""}",
